date,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_speed_10m,cloud_cover,shortwave_radiation
2022-08-26 04:00:00,26.8,77,22.5,979.6,12.4,8,0.0
2022-08-26 05:00:00,26.5,80,22.8,979.8,9.7,12,0.0
2022-08-26 06:00:00,27.0,79,23.1,980.2,10.8,8,10.0
2022-08-26 07:00:00,28.1,77,23.6,980.5,13.6,2,117.0
2022-08-26 08:00:00,29.4,71,23.7,981.0,15.3,0,304.0
2022-08-26 09:00:00,30.9,65,23.5,981.3,13.5,13,500.0
2022-08-26 10:00:00,32.1,59,23.0,981.3,11.5,11,633.0
2022-08-26 11:00:00,33.1,55,23.0,981.0,8.4,28,743.0
2022-08-26 12:00:00,33.6,53,22.6,980.5,8.4,32,751.0
2022-08-26 13:00:00,34.3,53,23.3,979.7,8.8,32,769.0
2022-08-26 14:00:00,34.8,50,22.9,978.6,10.2,100,705.0
2022-08-26 15:00:00,34.7,48,22.1,977.9,10.8,100,396.0
2022-08-26 16:00:00,32.4,56,22.5,977.4,16.0,56,197.0
2022-08-26 17:00:00,31.4,61,23.0,977.9,3.3,39,203.0
2022-08-26 18:00:00,31.3,62,23.1,978.3,8.7,51,73.0
2022-08-26 19:00:00,30.7,61,22.3,978.3,13.0,50,2.0
2022-08-26 20:00:00,30.3,62,22.2,978.7,13.4,40,0.0
2022-08-26 21:00:00,29.8,64,22.3,979.3,12.0,45,0.0
2022-08-26 22:00:00,29.3,66,22.4,979.6,10.4,7,0.0
2022-08-26 23:00:00,29.0,68,22.4,979.7,10.1,13,0.0
2022-08-27 00:00:00,28.6,69,22.4,979.4,10.8,5,0.0
2022-08-27 01:00:00,28.3,69,22.2,979.0,13.0,8,0.0
2022-08-27 02:00:00,28.2,70,22.1,978.8,13.8,14,0.0
2022-08-27 03:00:00,28.0,69,21.8,978.5,15.2,27,0.0
2022-08-27 04:00:00,27.8,69,21.6,978.7,16.8,13,0.0
2022-08-27 05:00:00,27.6,71,21.9,978.8,14.1,9,0.0
2022-08-27 06:00:00,27.8,71,22.1,979.4,15.9,19,9.0
2022-08-27 07:00:00,28.7,69,22.5,979.9,17.2,11,108.0
2022-08-27 08:00:00,30.0,65,22.6,980.0,19.9,28,303.0
2022-08-27 09:00:00,31.5,59,22.4,980.5,19.8,26,500.0
2022-08-27 10:00:00,32.7,54,22.1,980.3,18.7,23,604.0
2022-08-27 11:00:00,33.8,50,22.0,980.1,18.1,19,756.0
2022-08-27 12:00:00,34.5,48,21.7,979.5,18.0,88,769.0
2022-08-27 13:00:00,34.9,46,21.5,978.6,18.9,13,758.0
2022-08-27 14:00:00,35.0,45,21.5,977.5,19.6,22,663.0
2022-08-27 15:00:00,34.8,46,21.3,976.6,20.4,26,545.0
2022-08-27 16:00:00,34.6,45,21.0,975.7,21.1,21,391.0
2022-08-27 17:00:00,31.7,58,22.4,976.6,19.1,23,240.0
2022-08-27 18:00:00,30.5,65,23.2,977.1,13.1,37,76.0
2022-08-27 19:00:00,30.3,64,22.7,977.6,14.4,15,2.0
2022-08-27 20:00:00,29.8,63,22.1,978.2,16.8,10,0.0
2022-08-27 21:00:00,29.2,64,21.7,979.0,15.1,13,0.0
2022-08-27 22:00:00,28.9,65,21.8,979.2,13.0,30,0.0
2022-08-27 23:00:00,28.6,67,21.8,979.2,11.5,14,0.0
2022-08-28 00:00:00,28.4,67,21.6,979.2,11.2,9,0.0
2022-08-28 01:00:00,28.2,64,20.8,978.8,13.0,11,0.0
2022-08-28 02:00:00,28.3,60,19.9,978.6,14.8,13,0.0
2022-08-28 03:00:00,28.2,60,19.6,978.5,15.9,69,0.0
2022-08-28 04:00:00,27.8,61,19.6,978.7,16.9,15,0.0
2022-08-28 05:00:00,27.5,66,20.6,978.8,17.3,6,0.0
2022-08-28 06:00:00,27.5,68,21.1,979.2,17.3,87,9.0
2022-08-28 07:00:00,28.4,66,21.6,979.7,16.6,98,117.0
2022-08-28 08:00:00,29.9,62,22.0,980.1,19.7,76,300.0
2022-08-28 09:00:00,31.5,58,22.1,980.5,21.5,0,497.0
2022-08-28 10:00:00,32.9,52,21.7,980.4,20.4,32,670.0
2022-08-28 11:00:00,34.0,48,21.5,980.1,18.3,29,771.0
2022-08-28 12:00:00,34.7,47,21.6,979.7,16.9,15,779.0
2022-08-28 13:00:00,35.4,44,21.3,979.0,16.0,17,784.0
2022-08-28 14:00:00,35.5,43,21.0,978.1,15.9,99,704.0
2022-08-28 15:00:00,35.4,42,20.6,977.2,17.3,100,555.0
2022-08-28 16:00:00,34.7,43,20.2,976.9,18.7,76,381.0
2022-08-28 17:00:00,33.1,47,20.3,977.8,14.4,83,239.0
2022-08-28 18:00:00,32.3,49,20.3,978.3,11.0,79,66.0
2022-08-28 19:00:00,31.4,52,20.4,978.9,8.1,68,2.0
2022-08-28 20:00:00,30.6,55,20.6,979.5,8.7,21,0.0
2022-08-28 21:00:00,30.1,57,20.5,980.5,13.8,72,0.0
2022-08-28 22:00:00,29.4,59,20.6,980.8,13.3,35,0.0
2022-08-28 23:00:00,28.9,61,20.6,980.8,11.8,16,0.0
2022-08-29 00:00:00,28.4,62,20.5,981.0,9.2,33,0.0
2022-08-29 01:00:00,28.3,62,20.3,981.0,9.4,45,0.0
2022-08-29 02:00:00,28.1,61,19.8,980.8,11.1,25,0.0
2022-08-29 03:00:00,27.5,62,19.5,980.7,11.2,77,0.0
2022-08-29 04:00:00,27.4,62,19.4,981.1,12.3,97,0.0
2022-08-29 05:00:00,27.2,64,19.9,982.0,10.6,47,0.0
2022-08-29 06:00:00,27.5,64,20.2,982.8,10.5,49,8.0
2022-08-29 07:00:00,28.3,64,20.8,983.6,11.2,56,113.0
2022-08-29 08:00:00,29.6,62,21.6,984.2,11.9,95,289.0
2022-08-29 09:00:00,31.1,58,22.0,984.8,10.7,36,485.0
2022-08-29 10:00:00,32.4,53,21.7,984.9,7.4,30,645.0
2022-08-29 11:00:00,33.4,49,21.3,984.6,4.8,47,719.0
2022-08-29 12:00:00,34.1,47,21.0,984.2,3.5,45,730.0
2022-08-29 13:00:00,34.6,44,20.8,983.5,4.4,31,743.0
2022-08-29 14:00:00,34.8,44,20.7,982.4,5.2,19,697.0
2022-08-29 15:00:00,34.7,44,20.5,981.4,5.9,20,580.0
2022-08-29 16:00:00,34.5,44,20.4,980.9,6.4,33,443.0
2022-08-29 17:00:00,32.5,51,21.2,981.9,9.7,38,238.0
2022-08-29 18:00:00,28.6,74,23.6,982.5,14.1,78,68.0
2022-08-29 19:00:00,28.5,75,23.6,983.4,9.2,99,1.0
2022-08-29 20:00:00,28.5,75,23.6,984.3,8.5,100,0.0
2022-08-29 21:00:00,28.3,76,23.6,985.0,3.6,100,0.0
2022-08-29 22:00:00,27.7,83,24.5,984.8,3.1,100,0.0
2022-08-29 23:00:00,27.5,82,24.1,984.6,3.2,54,0.0
2022-08-30 00:00:00,27.2,84,24.2,984.0,3.3,9,0.0
2022-08-30 01:00:00,27.1,85,24.3,983.6,4.0,23,0.0
2022-08-30 02:00:00,26.9,87,24.5,983.2,4.8,66,0.0
2022-08-30 03:00:00,26.8,88,24.6,983.0,5.2,46,0.0
2022-08-30 04:00:00,26.5,90,24.6,983.0,4.8,94,0.0
2022-08-30 05:00:00,26.3,89,24.4,983.3,3.1,100,0.0
2022-08-30 06:00:00,27.0,86,24.5,984.0,3.6,4,8.0
2022-08-30 07:00:00,28.4,78,24.2,984.7,3.0,5,114.0
2022-08-30 08:00:00,30.1,68,23.5,985.0,3.6,33,298.0
2022-08-30 09:00:00,31.7,59,22.7,985.6,5.2,26,473.0
2022-08-30 10:00:00,33.2,52,21.9,985.7,4.6,16,633.0
2022-08-30 11:00:00,34.3,48,21.9,985.2,4.4,18,756.0
2022-08-30 12:00:00,35.2,46,22.0,984.5,3.3,23,808.0
2022-08-30 13:00:00,35.9,44,21.9,983.7,2.6,19,808.0
2022-08-30 14:00:00,36.5,42,21.6,982.3,4.0,34,731.0
2022-08-30 15:00:00,36.8,41,21.2,981.2,6.8,100,591.0
2022-08-30 16:00:00,36.5,40,20.7,980.4,11.3,73,370.0
2022-08-30 17:00:00,28.0,85,25.2,981.7,8.7,35,178.0
2022-08-30 18:00:00,30.2,70,24.0,982.3,7.9,64,59.0
2022-08-30 19:00:00,30.2,71,24.4,982.4,9.5,67,1.0
2022-08-30 20:00:00,30.0,70,24.0,983.1,11.1,73,0.0
2022-08-30 21:00:00,29.8,66,22.9,983.2,8.7,99,0.0
2022-08-30 22:00:00,29.5,66,22.4,983.0,7.6,100,0.0
2022-08-30 23:00:00,29.2,66,22.3,982.7,7.9,99,0.0
2022-08-31 00:00:00,28.8,68,22.3,982.5,6.6,61,0.0
2022-08-31 01:00:00,28.5,69,22.3,981.8,7.1,27,0.0
2022-08-31 02:00:00,28.2,71,22.4,981.3,8.7,18,0.0
2022-08-31 03:00:00,28.0,72,22.4,981.0,9.4,13,0.0
2022-08-31 04:00:00,27.8,72,22.3,981.3,9.7,16,0.0
2022-08-31 05:00:00,27.7,77,23.2,981.0,8.6,13,0.0
2022-08-31 06:00:00,28.1,75,23.3,981.4,9.2,7,8.0
2022-08-31 07:00:00,29.3,71,23.4,981.9,9.4,90,111.0
2022-08-31 08:00:00,31.1,63,23.3,982.4,9.4,15,290.0
2022-08-31 09:00:00,32.9,56,23.0,982.5,8.8,17,483.0
2022-08-31 10:00:00,34.2,50,22.5,982.6,9.7,22,620.0
2022-08-31 11:00:00,35.2,48,22.7,982.1,9.7,23,717.0
2022-08-31 12:00:00,36.1,46,22.7,981.5,8.9,38,788.0
2022-08-31 13:00:00,36.4,46,22.8,980.6,9.6,60,770.0
2022-08-31 14:00:00,36.8,44,22.6,979.4,10.8,100,641.0
2022-08-31 15:00:00,36.4,43,21.8,977.7,15.5,100,407.0
2022-08-31 16:00:00,34.2,49,21.8,977.5,19.8,73,148.0
2022-08-31 17:00:00,32.2,59,23.1,979.3,10.4,98,168.0
2022-08-31 18:00:00,31.7,59,22.7,979.4,8.6,84,51.0
2022-08-31 19:00:00,30.9,62,22.8,979.6,7.2,100,1.0
2022-08-31 20:00:00,30.3,65,23.1,980.2,6.5,100,0.0
2022-08-31 21:00:00,29.8,68,23.2,980.5,5.9,100,0.0
2022-08-31 22:00:00,29.5,69,23.3,980.7,7.2,100,0.0
2022-08-31 23:00:00,29.2,70,23.3,980.7,7.0,100,0.0
2022-09-01 00:00:00,28.9,71,23.2,980.5,5.7,100,0.0
2022-09-01 01:00:00,28.6,73,23.3,980.0,6.0,100,0.0
2022-09-01 02:00:00,28.4,73,23.2,979.5,7.4,100,0.0
2022-09-01 03:00:00,28.2,74,23.2,979.5,6.5,100,0.0
2022-09-01 04:00:00,28.0,75,23.2,979.7,6.3,100,0.0
2022-09-01 05:00:00,27.8,77,23.3,980.2,6.9,100,0.0
2022-09-01 06:00:00,28.3,75,23.5,981.1,7.6,97,8.0
2022-09-01 07:00:00,29.6,70,23.7,981.9,5.8,97,104.0
2022-09-01 08:00:00,31.5,63,23.5,982.3,7.0,87,270.0
2022-09-01 09:00:00,32.9,56,23.1,982.6,8.9,100,438.0
2022-09-01 10:00:00,34.1,52,22.8,982.5,11.2,51,544.0
2022-09-01 11:00:00,35.2,48,22.7,982.2,10.7,60,715.0
2022-09-01 12:00:00,35.9,46,22.4,981.7,10.6,80,741.0
2022-09-01 13:00:00,36.6,43,21.9,980.8,10.7,100,766.0
2022-09-01 14:00:00,36.8,41,21.3,979.4,11.5,100,691.0
2022-09-01 15:00:00,36.8,40,20.9,978.5,12.7,100,559.0
2022-09-01 16:00:00,36.6,39,20.4,978.5,14.5,100,388.0
2022-09-01 17:00:00,34.7,46,21.4,979.3,8.7,100,200.0
2022-09-01 18:00:00,32.8,56,23.0,980.0,6.1,100,55.0
2022-09-01 19:00:00,32.0,60,23.1,980.4,9.2,100,1.0
2022-09-01 20:00:00,31.2,60,22.5,981.2,10.4,100,0.0
2022-09-01 21:00:00,30.4,66,23.3,981.6,9.4,100,0.0
2022-09-01 22:00:00,29.8,71,24.0,982.0,9.0,100,0.0
2022-09-01 23:00:00,29.3,72,23.8,981.9,7.8,100,0.0
2022-09-02 00:00:00,28.9,73,23.6,981.8,7.4,100,0.0
2022-09-02 01:00:00,28.5,75,23.6,981.4,5.2,43,0.0
2022-09-02 02:00:00,28.2,75,23.4,981.1,5.5,15,0.0
2022-09-02 03:00:00,28.0,75,23.1,981.2,6.5,0,0.0
2022-09-02 04:00:00,27.7,76,23.0,981.5,6.5,1,0.0
2022-09-02 05:00:00,27.4,80,23.6,981.9,4.1,1,0.0
2022-09-02 06:00:00,28.0,77,23.5,982.8,3.4,99,7.0
2022-09-02 07:00:00,28.9,73,23.6,983.4,5.4,93,105.0
2022-09-02 08:00:00,30.3,67,23.6,984.0,4.8,100,290.0
2022-09-02 09:00:00,32.1,60,23.4,984.3,4.2,100,494.0
2022-09-02 10:00:00,33.7,52,22.6,984.3,5.2,12,658.0
2022-09-02 11:00:00,35.1,45,21.5,984.0,8.3,52,711.0
2022-09-02 12:00:00,36.1,40,20.5,983.2,10.2,67,732.0
2022-09-02 13:00:00,36.7,37,19.9,982.3,11.4,65,725.0
2022-09-02 14:00:00,36.6,37,19.3,981.2,12.8,90,633.0
2022-09-02 15:00:00,36.6,36,19.3,979.9,11.9,55,555.0
2022-09-02 16:00:00,36.7,35,18.7,979.4,13.1,54,426.0
2022-09-02 17:00:00,35.0,42,20.2,979.9,10.2,62,239.0
2022-09-02 18:00:00,33.4,53,22.4,980.5,5.0,29,65.0
2022-09-02 19:00:00,32.3,53,21.4,980.9,4.8,47,1.0
2022-09-02 20:00:00,31.4,58,22.2,981.5,6.8,16,0.0
2022-09-02 21:00:00,32.6,50,20.7,981.9,3.7,5,0.0
2022-09-02 22:00:00,31.5,54,21.0,981.7,2.6,14,0.0
2022-09-02 23:00:00,29.4,64,21.9,981.4,4.5,1,0.0
2022-09-03 00:00:00,29.0,67,22.4,981.2,4.9,3,0.0
2022-09-03 01:00:00,28.7,67,22.0,980.8,5.0,9,0.0
2022-09-03 02:00:00,28.1,70,22.0,980.4,4.8,5,0.0
2022-09-03 03:00:00,27.9,69,21.7,980.3,4.3,3,0.0
2022-09-03 04:00:00,27.5,70,21.6,980.4,5.8,0,0.0
2022-09-03 05:00:00,27.5,67,20.9,980.1,9.8,0,0.0
2022-09-03 06:00:00,27.9,66,20.9,980.8,12.4,9,8.0
2022-09-03 07:00:00,29.0,63,21.3,981.5,17.9,31,110.0
2022-09-03 08:00:00,30.8,57,21.3,981.5,13.3,4,273.0
2022-09-03 09:00:00,32.8,52,21.6,981.9,16.9,3,495.0
2022-09-03 10:00:00,34.5,47,21.4,981.6,17.8,6,669.0
2022-09-03 11:00:00,35.9,42,21.1,981.2,17.2,16,767.0
2022-09-03 12:00:00,36.6,39,20.6,980.4,17.7,15,769.0
2022-09-03 13:00:00,37.0,35,19.1,979.5,18.6,23,751.0
2022-09-03 14:00:00,37.7,32,18.4,978.2,20.2,27,693.0
2022-09-03 15:00:00,37.1,31,17.4,977.3,22.2,35,562.0
2022-09-03 16:00:00,36.6,32,17.3,976.4,21.9,16,416.0
2022-09-03 17:00:00,35.3,38,18.7,976.5,18.3,1,241.0
2022-09-03 18:00:00,34.3,39,18.4,976.7,13.6,23,65.0
2022-09-03 19:00:00,32.6,44,18.9,977.2,6.2,9,0.0
2022-09-03 20:00:00,31.4,49,19.4,977.7,6.0,12,0.0
2022-09-03 21:00:00,30.8,50,19.3,978.2,7.5,10,0.0
2022-09-03 22:00:00,30.2,52,19.3,978.5,7.9,7,0.0
2022-09-03 23:00:00,29.8,56,20.0,978.5,11.9,7,0.0
2022-09-04 00:00:00,29.5,58,20.4,978.2,12.8,6,0.0
2022-09-04 01:00:00,29.0,60,20.6,977.8,12.3,4,0.0
2022-09-04 02:00:00,28.5,63,20.7,977.6,12.0,2,0.0
2022-09-04 03:00:00,28.1,64,20.7,977.4,12.1,0,0.0
2022-09-04 04:00:00,28.0,65,20.7,977.5,14.5,0,0.0
2022-09-04 05:00:00,27.7,66,20.8,978.1,16.1,0,0.0
2022-09-04 06:00:00,28.0,66,21.0,978.6,17.0,0,7.0
2022-09-04 07:00:00,29.2,63,21.4,979.3,17.3,0,116.0
2022-09-04 08:00:00,30.8,58,21.7,979.7,20.5,0,309.0
2022-09-04 09:00:00,32.4,53,21.6,980.5,21.0,0,511.0
2022-09-04 10:00:00,33.9,48,21.3,980.6,17.6,0,682.0
2022-09-04 11:00:00,35.1,43,20.7,980.0,15.6,1,807.0
2022-09-04 12:00:00,36.0,40,20.2,979.3,15.8,1,850.0
2022-09-04 13:00:00,36.5,37,19.5,978.3,15.9,5,832.0
2022-09-04 14:00:00,36.9,35,19.0,977.1,15.5,4,759.0
2022-09-04 15:00:00,36.8,35,18.9,976.5,15.2,13,604.0
2022-09-04 16:00:00,36.4,35,18.6,976.2,15.0,11,409.0
2022-09-04 17:00:00,35.3,40,19.9,976.5,13.8,21,232.0
2022-09-04 18:00:00,34.2,43,20.0,976.8,13.6,19,50.0
2022-09-04 19:00:00,33.4,46,20.3,977.5,14.6,15,0.0
2022-09-04 20:00:00,32.5,49,20.3,978.2,14.1,9,0.0
2022-09-04 21:00:00,31.3,52,20.3,978.9,13.9,5,0.0
2022-09-04 22:00:00,30.6,54,20.1,979.5,14.7,8,0.0
2022-09-04 23:00:00,29.9,57,20.3,979.7,15.2,15,0.0
2022-09-05 00:00:00,29.3,59,20.4,979.5,15.8,11,0.0
2022-09-05 01:00:00,28.8,61,20.4,979.2,14.3,7,0.0
2022-09-05 02:00:00,28.2,63,20.5,978.9,12.6,1,0.0
2022-09-05 03:00:00,27.6,65,20.5,979.0,10.7,1,0.0
2022-09-05 04:00:00,27.1,67,20.4,979.3,9.5,2,0.0
2022-09-05 05:00:00,27.0,68,20.7,979.8,8.6,1,0.0
2022-09-05 06:00:00,27.2,67,20.6,980.6,9.7,2,7.0
2022-09-05 07:00:00,28.4,63,20.6,981.7,10.8,6,114.0
2022-09-05 08:00:00,29.8,59,20.8,982.1,12.3,1,305.0
2022-09-05 09:00:00,31.6,54,21.1,982.5,12.9,0,509.0
2022-09-05 10:00:00,33.2,49,21.1,982.7,10.2,0,680.0
2022-09-05 11:00:00,34.3,46,21.0,982.2,5.5,9,800.0
2022-09-05 12:00:00,35.2,42,20.4,981.3,5.0,10,833.0
2022-09-05 13:00:00,35.8,40,20.3,980.3,7.1,13,826.0
2022-09-05 14:00:00,36.2,39,20.1,979.0,9.9,10,743.0
2022-09-05 15:00:00,36.1,38,19.4,978.4,10.7,33,606.0
2022-09-05 16:00:00,35.4,39,19.2,978.0,9.7,70,408.0
2022-09-05 17:00:00,34.4,41,19.2,978.4,8.9,25,220.0
2022-09-05 18:00:00,33.6,41,18.7,978.9,9.4,10,57.0
2022-09-05 19:00:00,32.9,44,19.1,979.0,9.9,7,0.0
2022-09-05 20:00:00,32.3,48,19.9,979.7,6.6,6,0.0
2022-09-05 21:00:00,30.9,55,21.0,980.2,6.2,5,0.0
2022-09-05 22:00:00,30.0,59,21.1,980.3,4.7,7,0.0
2022-09-05 23:00:00,29.6,60,21.0,980.3,5.2,3,0.0
2022-09-06 00:00:00,28.8,64,21.3,979.9,5.5,3,0.0
2022-09-06 01:00:00,28.0,69,21.8,980.0,4.8,4,0.0
2022-09-06 02:00:00,28.1,67,21.4,979.9,4.9,5,0.0
2022-09-06 03:00:00,27.5,70,21.5,979.9,4.5,4,0.0
2022-09-06 04:00:00,27.1,71,21.3,980.3,6.2,2,0.0
2022-09-06 05:00:00,27.3,70,21.3,980.9,7.0,1,0.0
2022-09-06 06:00:00,27.6,66,20.6,981.6,8.1,0,7.0
2022-09-06 07:00:00,29.0,59,20.3,982.4,8.0,1,112.0
2022-09-06 08:00:00,30.8,55,20.6,982.9,7.1,1,303.0
2022-09-06 09:00:00,32.7,50,21.0,983.3,4.7,3,505.0
2022-09-06 10:00:00,34.5,43,20.0,983.1,8.9,2,662.0
2022-09-06 11:00:00,35.6,38,19.2,982.7,7.9,25,766.0
2022-09-06 12:00:00,36.4,36,18.8,982.3,8.2,29,777.0
2022-09-06 13:00:00,37.0,33,18.1,981.2,9.0,24,788.0
2022-09-06 14:00:00,37.4,31,17.5,980.0,10.0,35,698.0
2022-09-06 15:00:00,37.3,31,17.2,979.2,10.4,18,560.0
2022-09-06 16:00:00,37.2,30,17.0,978.7,11.9,10,407.0
2022-09-06 17:00:00,33.0,49,20.8,980.2,8.4,8,204.0
2022-09-06 18:00:00,32.8,48,20.3,980.9,5.6,53,44.0
2022-09-06 19:00:00,32.1,49,20.2,981.4,8.9,27,0.0
2022-09-06 20:00:00,31.1,54,20.7,982.1,3.7,17,0.0
2022-09-06 21:00:00,30.4,57,21.0,982.3,4.3,6,0.0
2022-09-06 22:00:00,30.2,58,21.1,982.5,6.1,1,0.0
2022-09-06 23:00:00,29.6,62,21.5,982.4,5.4,1,0.0
2022-09-07 00:00:00,28.9,67,22.2,982.3,6.6,1,0.0
2022-09-07 01:00:00,29.0,66,22.1,982.3,4.8,0,0.0
2022-09-07 02:00:00,28.0,72,22.4,982.1,5.5,0,0.0
2022-09-07 03:00:00,27.5,73,22.3,982.0,5.7,0,0.0
2022-09-07 04:00:00,27.2,75,22.4,982.2,5.0,0,0.0
2022-09-07 05:00:00,27.2,77,22.8,982.5,5.2,0,0.0
2022-09-07 06:00:00,28.1,73,22.8,983.4,5.0,0,6.0
2022-09-07 07:00:00,29.4,67,22.8,984.1,4.7,0,112.0
2022-09-07 08:00:00,31.4,58,22.3,984.4,4.8,0,304.0
2022-09-07 09:00:00,33.2,50,21.4,985.0,5.3,10,503.0
2022-09-07 10:00:00,34.6,43,20.3,985.0,7.7,18,650.0
2022-09-07 11:00:00,35.5,39,19.4,984.5,8.2,22,741.0
2022-09-07 12:00:00,36.2,36,18.8,983.6,7.9,15,788.0
2022-09-07 13:00:00,36.7,34,18.4,982.7,8.2,9,787.0
2022-09-07 14:00:00,37.2,32,17.9,981.6,10.1,16,712.0
2022-09-07 15:00:00,37.3,32,17.9,980.7,12.4,7,593.0
2022-09-07 16:00:00,36.8,32,17.4,980.1,14.6,8,430.0
2022-09-07 17:00:00,34.9,38,18.3,981.8,12.7,14,231.0
2022-09-07 18:00:00,33.9,39,18.1,982.1,10.3,1,54.0
2022-09-07 19:00:00,32.7,43,18.5,982.8,6.9,0,0.0
2022-09-07 20:00:00,31.9,47,19.2,983.4,7.5,0,0.0
2022-09-07 21:00:00,30.8,52,19.8,984.0,6.4,0,0.0
2022-09-07 22:00:00,29.5,58,20.5,984.4,6.7,0,0.0
2022-09-07 23:00:00,29.8,58,20.5,984.5,6.1,0,0.0
2022-09-08 00:00:00,29.3,60,20.6,984.1,6.0,0,0.0
2022-09-08 01:00:00,28.7,63,20.9,983.9,5.6,0,0.0
2022-09-08 02:00:00,27.6,68,21.0,983.7,5.4,0,0.0
2022-09-08 03:00:00,27.4,68,20.9,983.7,7.1,0,0.0
2022-09-08 04:00:00,26.6,71,21.0,984.0,6.6,0,0.0
2022-09-08 05:00:00,27.0,72,21.6,984.4,5.6,0,0.0
2022-09-08 06:00:00,27.8,68,21.3,984.8,3.9,0,6.0
2022-09-08 07:00:00,29.3,62,21.2,985.5,3.7,0,109.0
2022-09-08 08:00:00,31.3,55,21.1,985.7,5.6,0,300.0
2022-09-08 09:00:00,32.9,50,21.1,985.9,5.9,0,499.0
2022-09-08 10:00:00,34.1,45,20.6,985.8,4.4,19,672.0
2022-09-08 11:00:00,34.8,43,20.3,985.3,5.1,14,717.0
2022-09-08 12:00:00,35.5,41,20.1,984.5,5.4,23,784.0
2022-09-08 13:00:00,35.9,40,20.2,983.5,4.5,7,787.0
2022-09-08 14:00:00,36.5,38,19.9,982.3,4.2,10,732.0
2022-09-08 15:00:00,36.6,38,19.9,981.4,5.2,15,585.0
2022-09-08 16:00:00,36.5,38,19.8,980.6,8.7,10,415.0
2022-09-08 17:00:00,35.0,42,20.0,981.2,12.9,45,223.0
2022-09-08 18:00:00,33.9,43,19.6,981.6,12.3,16,52.0
2022-09-08 19:00:00,33.2,45,19.8,982.3,8.9,4,0.0
2022-09-08 20:00:00,32.5,49,20.3,983.0,6.2,3,0.0
2022-09-08 21:00:00,31.4,55,21.2,983.7,6.8,2,0.0
2022-09-08 22:00:00,30.4,60,21.9,984.2,8.5,1,0.0
2022-09-08 23:00:00,29.8,64,22.3,984.4,6.9,1,0.0
2022-09-09 00:00:00,29.4,67,22.6,984.3,7.1,0,0.0
2022-09-09 01:00:00,29.0,70,23.1,983.9,8.4,0,0.0
2022-09-09 02:00:00,28.6,74,23.6,983.6,9.0,0,0.0
2022-09-09 03:00:00,28.3,78,24.1,983.6,9.4,0,0.0
2022-09-09 04:00:00,28.0,81,24.4,983.8,9.0,0,0.0
2022-09-09 05:00:00,27.7,80,24.0,984.0,6.6,0,0.0
2022-09-09 06:00:00,28.0,81,24.4,984.8,7.8,0,6.0
2022-09-09 07:00:00,29.0,79,24.9,985.3,9.6,0,107.0
2022-09-09 08:00:00,30.6,72,24.9,985.6,10.6,10,294.0
2022-09-09 09:00:00,32.1,64,24.5,985.8,11.0,9,469.0
2022-09-09 10:00:00,33.4,57,23.7,985.9,9.2,18,606.0
2022-09-09 11:00:00,34.4,52,23.1,985.2,8.1,28,742.0
2022-09-09 12:00:00,34.7,50,22.7,984.3,8.8,28,756.0
2022-09-09 13:00:00,34.9,49,22.7,983.0,7.6,28,700.0
2022-09-09 14:00:00,35.0,49,22.7,981.8,5.5,36,652.0
2022-09-09 15:00:00,34.9,49,22.5,980.6,3.2,20,538.0
2022-09-09 16:00:00,34.8,49,22.4,980.0,1.1,10,391.0
2022-09-09 17:00:00,34.2,49,22.0,980.7,6.2,17,211.0
2022-09-09 18:00:00,33.2,53,22.3,980.6,5.4,28,50.0
2022-09-09 19:00:00,32.6,56,22.6,981.0,5.8,24,0.0
2022-09-09 20:00:00,32.1,57,22.6,982.0,9.3,13,0.0
2022-09-09 21:00:00,31.5,60,22.7,982.8,12.1,20,0.0
2022-09-09 22:00:00,30.9,63,23.0,983.4,11.2,12,0.0
2022-09-09 23:00:00,30.3,66,23.2,983.7,10.4,6,0.0
2022-09-10 00:00:00,29.9,68,23.3,983.7,11.2,4,0.0
2022-09-10 01:00:00,29.4,71,23.5,983.4,10.5,3,0.0
2022-09-10 02:00:00,28.9,74,23.8,983.3,9.5,1,0.0
2022-09-10 03:00:00,28.5,77,24.0,982.8,11.2,1,0.0
2022-09-10 04:00:00,28.1,79,24.1,982.9,8.4,0,0.0
2022-09-10 05:00:00,24.8,91,23.2,984.4,16.2,40,0.0
2022-09-10 06:00:00,25.2,89,23.3,984.3,11.4,98,1.0
2022-09-10 07:00:00,25.8,87,23.4,985.0,9.8,83,68.0
2022-09-10 08:00:00,27.1,82,23.8,984.8,8.8,70,225.0
2022-09-10 09:00:00,30.0,68,23.5,985.1,10.8,24,485.0
2022-09-10 10:00:00,31.5,64,23.8,985.1,11.5,41,589.0
2022-09-10 11:00:00,32.5,61,24.1,984.3,10.1,25,717.0
2022-09-10 12:00:00,33.5,57,23.9,983.4,9.1,22,799.0
2022-09-10 13:00:00,34.0,55,23.7,982.5,8.2,28,734.0
2022-09-10 14:00:00,34.3,53,23.5,981.0,7.4,31,657.0
2022-09-10 15:00:00,34.2,53,23.2,979.9,5.4,21,516.0
2022-09-10 16:00:00,34.0,52,22.9,979.3,5.0,24,382.0
2022-09-10 17:00:00,32.0,62,23.7,979.0,9.4,27,204.0
2022-09-10 18:00:00,31.4,64,23.7,979.2,5.4,42,47.0
2022-09-10 19:00:00,30.8,66,23.7,979.8,7.1,40,0.0
