date,series,log_return,hl_range,gap,log_volume,close
2015-11-23,CIPLA.NS,-0.8383214202301201,2.2630696591081034,0.11587121761649126,13.685602308109583,595.1732177734375
2015-11-24,CIPLA.NS,-0.6490605463846775,1.841210993729878,-0.22629122760839648,13.72071294677421,591.3226928710938
2015-11-26,CIPLA.NS,-0.4324365841772362,1.380421736443796,0.3915175575327357,14.092533018082237,588.7711181640625
2015-11-27,CIPLA.NS,1.423899795299096,1.58442720038914,0.4481300202510989,13.9205136097395,597.214599609375
2015-11-30,CIPLA.NS,0.0,1.9372942187365172,-0.10104137986726537,14.579429759718634,597.214599609375
2015-12-01,CIPLA.NS,0.7583923087090337,0.7722046093910319,0.28700504091414053,13.415831180192363,601.7610473632812
2015-12-02,CIPLA.NS,1.5073683680742653,1.969683370389739,0.007715346903371454,14.292154590847264,610.9005126953125
2015-12-03,CIPLA.NS,-1.099599939126178,2.118315295409616,-0.8618625245795061,14.210730024952818,604.2198486328125
2015-12-04,CIPLA.NS,-0.8326878593074704,1.755785845062069,-0.23829241059877865,13.935561242781954,599.20947265625
2015-12-07,CIPLA.NS,-0.0929492023288593,2.1482975450254647,0.33236945267826107,13.733588752558592,598.6527709960938
2015-12-08,CIPLA.NS,-0.4037982865203209,1.5696919378321097,-0.4972087864371732,13.5017705746598,596.2402954101562
2015-12-09,CIPLA.NS,-2.9692697646264303,3.937582583432262,-0.0856318986448813,13.858754896239509,578.7965698242188
